timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_connecticut_sun_atlanta_dream,20260917WNBA06100,Sep 17,,Connecticut Sun,Atlanta Dream,14.5,23.0,77.0,59.0,41.0,169.5,72.0,28.0,87.0,13.0,15.0,85.0,10.0,90.0,36.0,15.0,True,True,away,over,1,,,,,,,,,,,,
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_washington_mystics_chicago_sky,20260917WNBA06101,Sep 17,,Washington Mystics,Chicago Sky,-3.5,40.0,60.0,24.0,76.0,167.5,71.0,29.0,95.0,5.0,74.0,26.0,93.0,7.0,16.0,24.0,True,True,home,over,1,,,,,,,,,,,,
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_los_angeles_sparks_dallas_wings,20260917WNBA06110,Sep 17,,Los Angeles Sparks,Dallas Wings,7.5,27.0,73.0,0.0,100.0,176.5,49.0,51.0,1.0,99.0,6.0,94.0,27.0,73.0,,48.0,,True,,under,1,,,,,,,,,,,,
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_las_vegas_aces_seattle_storm,20260917WNBA06109,Sep 17,,Las Vegas Aces,Seattle Storm,-9.5,72.0,28.0,100.0,0.0,173.5,65.0,35.0,42.0,58.0,96.0,4.0,90.0,10.0,,23.0,,True,,under,1,,,,,,,,,,,,
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_phoenix_mercury_portland_fire,20260917WNBA06113,Sep 17,,Phoenix Mercury,Portland Fire,-1.5,31.0,69.0,6.0,94.0,176.5,55.0,45.0,28.0,72.0,52.0,48.0,59.0,41.0,25.0,27.0,True,True,home,under,1,,,,,,,,,,,,
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_new_york_liberty_minnesota_lynx,20260918WNBA06105,Sep 17,,New York Liberty,Minnesota Lynx,6.5,0.0,100.0,0.0,100.0,178.5,80.0,20.0,63.0,37.0,18.0,82.0,45.0,55.0,,17.0,,True,,under,1,,,,,,,,,,,,
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_indiana_fever_toronto_tempo,20260918WNBA06114,Sep 17,,Indiana Fever,Toronto Tempo,-11.5,100.0,0.0,100.0,0.0,189.5,36.0,64.0,37.0,63.0,93.0,7.0,92.0,8.0,,1.0,,False,,over,1,,,,,,,,,,,,
2026-09-13T19:25:17.691450-04:00,vsin_dk,draftkings,wnba,wnba_20260917_portland_fire_golden_state_valkyries,20260918WNBA06112,Sep 17,,Portland Fire,Golden State Valkyries,12.5,33.0,67.0,27.0,73.0,161.5,0.0,100.0,0.0,100.0,8.0,92.0,3.0,97.0,6.0,,False,,home,,1,,,,,,,,,,,,
