timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-18T14:15:19.510430-04:00,vsin_dk,draftkings,cfb,cfb_20260918_miami_fl_hurricanes_wake_forest_demon_deacons,20260918CFB00236,Sep 18,,Miami FL Hurricanes,Wake Forest Demon Deacons,-20.5,87.0,13.0,87.0,13.0,55.5,82.0,18.0,79.0,21.0,94.0,6.0,82.0,18.0,0.0,3.0,False,False,,under,1,,,,,,,,,,,,
2026-09-18T14:15:43.253398-04:00,vsin_circa,circa,cfb,cfb_20260918_miami_fl_hurricanes_wake_forest_demon_deacons,20260918CFB00236,Sep 18,,Miami FL Hurricanes,Wake Forest Demon Deacons,-20.0,73.0,27.0,49.0,51.0,55.5,97.0,3.0,65.0,35.0,60.0,40.0,92.0,8.0,24.0,32.0,True,True,home,under,1,,,,,,,,,,,,
2026-09-18T20:11:41.125174-04:00,vsin_dk,draftkings,cfb,cfb_20260918_miami_fl_hurricanes_wake_forest_demon_deacons,20260918CFB00236,Sep 18,,Miami FL Hurricanes,Wake Forest Demon Deacons,-20.5,85.0,15.0,78.0,22.0,55.5,84.0,16.0,89.0,11.0,91.0,9.0,70.0,30.0,7.0,5.0,False,False,home,over,2,0.0,-2.0,2.0,-9.0,9.0,0.0,2.0,-2.0,10.0,-10.0,-3.0,3.0
2026-09-18T20:12:06.101514-04:00,vsin_circa,circa,cfb,cfb_20260918_miami_fl_hurricanes_wake_forest_demon_deacons,20260918CFB00236,Sep 18,,Miami FL Hurricanes,Wake Forest Demon Deacons,-20.0,73.0,27.0,56.0,44.0,56.0,89.0,11.0,71.0,29.0,57.0,43.0,89.0,11.0,17.0,18.0,True,True,home,under,2,0.0,0.0,0.0,7.0,-7.0,0.5,-8.0,8.0,6.0,-6.0,-3.0,3.0
