timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-17T14:54:31.056309-04:00,vsin_dk,draftkings,nfl,nfl_20260917_detroit_lions_buffalo_bills,20260917NFL00031,Sep 17,,Detroit Lions,Buffalo Bills,5.5,36.0,64.0,26.0,74.0,54.5,65.0,35.0,58.0,42.0,20.0,80.0,25.0,75.0,10.0,7.0,False,False,home,under,1,,,,,,,,,,,,
2026-09-17T14:54:56.535634-04:00,vsin_circa,circa,nfl,nfl_20260917_detroit_lions_buffalo_bills,20260917NFL00031,Sep 17,,Detroit Lions,Buffalo Bills,5.5,34.0,66.0,20.0,80.0,55.0,59.0,41.0,44.0,56.0,39.0,61.0,6.0,94.0,14.0,15.0,False,True,home,under,1,,,,,,,,,,,,
