timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-16T14:47:42.906801-04:00,vsin_dk,draftkings,nfl,nfl_20260917_detroit_lions_buffalo_bills,20260917NFL00031,Sep 17,,Detroit Lions,Buffalo Bills,4.5,38.0,62.0,21.0,79.0,54.5,73.0,27.0,53.0,47.0,19.0,81.0,19.0,81.0,17.0,20.0,True,True,home,under,1,,,,,,,,,,,,
2026-09-16T14:48:27.310324-04:00,vsin_circa,circa,nfl,nfl_20260917_detroit_lions_buffalo_bills,20260917NFL00031,Sep 17,,Detroit Lions,Buffalo Bills,4.5,17.0,83.0,17.0,83.0,54.5,76.0,24.0,63.0,37.0,33.0,67.0,3.0,97.0,0.0,13.0,False,False,,under,1,,,,,,,,,,,,
