timestamp,source,book,sport,game_id,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-06-27T01:09:15.690250-04:00,vsin_dk,draftkings,ucl,ucl_20260626_saskatchewan_roughriders_toronto_argonauts,Jun 26,,Saskatchewan Roughriders,Toronto Argonauts,-3.5,100.0,0.0,100.0,0.0,55.5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,,0.0,,False,1,,,,,,,,,,,,
2026-06-27T01:09:15.690250-04:00,vsin_dk,draftkings,ucl,ucl_20260626_toronto_argonauts_saskatchewan_roughriders,Jun 26,,Toronto Argonauts,Saskatchewan Roughriders,3.5,20.0,80.0,9.0,91.0,57.5,100.0,0.0,100.0,0.0,20.0,80.0,0.0,100.0,11.0,0.0,False,False,1,,,,,,,,,,,,
2026-06-27T01:09:39.759168-04:00,vsin_circa,circa,ucl,ucl_20260626_toronto_argonauts_saskatchewan_roughriders,Jun 26,,Toronto Argonauts,Saskatchewan Roughriders,3.5,57.0,43.0,63.0,37.0,58.0,50.0,50.0,78.0,22.0,0.0,100.0,0.0,100.0,6.0,28.0,False,True,1,,,,,,,,,,,,
2026-06-27T12:53:40.359037-04:00,vsin_dk,draftkings,ucl,ucl_20260627_calgary_stampeders_british_columbia_lions,Jun 27,,Calgary Stampeders,British Columbia Lions,-1.5,14.0,86.0,85.0,15.0,57.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,0.0,True,False,1,,,,,,,,,,,,
2026-06-27T12:54:01.285502-04:00,vsin_circa,circa,ucl,ucl_20260627_calgary_stampeders_british_columbia_lions,Jun 27,,Calgary Stampeders,British Columbia Lions,1.0,100.0,0.0,100.0,0.0,58.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,0.0,,False,1,,,,,,,,,,,,
2026-06-27T13:26:53.433813-04:00,vsin_dk,draftkings,ucl,ucl_20260627_calgary_stampeders_british_columbia_lions,Jun 27,,Calgary Stampeders,British Columbia Lions,-1.5,14.0,86.0,85.0,15.0,57.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,0.0,True,False,1,,,,,,,,,,,,
2026-06-27T13:27:15.892186-04:00,vsin_circa,circa,ucl,ucl_20260627_calgary_stampeders_british_columbia_lions,Jun 27,,Calgary Stampeders,British Columbia Lions,1.0,100.0,0.0,100.0,0.0,58.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,0.0,,False,1,,,,,,,,,,,,
2026-06-27T16:50:42.009348-04:00,vsin_dk,draftkings,ucl,ucl_20260627_calgary_stampeders_british_columbia_lions,Jun 27,,Calgary Stampeders,British Columbia Lions,1.5,25.0,75.0,86.0,14.0,57.5,100.0,0.0,100.0,0.0,80.0,20.0,53.0,47.0,61.0,0.0,True,False,1,,,,,,,,,,,,
2026-06-27T16:51:05.087173-04:00,vsin_circa,circa,ucl,ucl_20260627_calgary_stampeders_british_columbia_lions,Jun 27,,Calgary Stampeders,British Columbia Lions,1.0,100.0,0.0,100.0,0.0,58.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,0.0,,False,1,,,,,,,,,,,,
2026-06-27T17:22:27.339481-04:00,vsin_dk,draftkings,ucl,ucl_20260627_calgary_stampeders_british_columbia_lions,Jun 27,,Calgary Stampeders,British Columbia Lions,1.5,25.0,75.0,86.0,14.0,58.5,100.0,0.0,100.0,0.0,80.0,20.0,53.0,47.0,61.0,0.0,True,False,1,,,,,,,,,,,,
