timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-17T14:55:09.290294-04:00,vsin_dk,draftkings,cfb,cfb_20260917_syracuse_orange_pittsburgh_panthers,20260917CFB00203,Sep 17,,Syracuse Orange,Pittsburgh Panthers,10.5,47.0,53.0,47.0,53.0,51.5,59.0,41.0,51.0,49.0,14.0,86.0,36.0,64.0,0.0,8.0,False,False,,under,1,,,,,,,,,,,,
2026-09-17T14:55:34.427486-04:00,vsin_circa,circa,cfb,cfb_20260917_syracuse_orange_pittsburgh_panthers,20260917CFB00203,Sep 17,,Syracuse Orange,Pittsburgh Panthers,10.0,62.0,38.0,38.0,62.0,51.5,73.0,27.0,90.0,10.0,33.0,67.0,1.0,99.0,24.0,17.0,True,True,home,over,1,,,,,,,,,,,,
2026-09-17T20:06:51.504501-04:00,vsin_dk,draftkings,cfb,cfb_20260917_syracuse_orange_pittsburgh_panthers,20260917CFB00203,Sep 17,,Syracuse Orange,Pittsburgh Panthers,10.5,45.0,55.0,45.0,55.0,50.5,56.0,44.0,52.0,48.0,17.0,83.0,27.0,73.0,0.0,4.0,False,False,,under,2,0.0,-2.0,2.0,-2.0,2.0,-1.0,-3.0,3.0,1.0,-1.0,3.0,-3.0
2026-09-17T20:07:17.283692-04:00,vsin_circa,circa,cfb,cfb_20260917_syracuse_orange_pittsburgh_panthers,20260917CFB00203,Sep 17,,Syracuse Orange,Pittsburgh Panthers,10.5,47.0,53.0,17.0,83.0,51.5,51.0,49.0,60.0,40.0,42.0,58.0,2.0,98.0,30.0,9.0,True,False,home,over,2,0.5,-15.0,15.0,-21.0,21.0,0.0,-22.0,22.0,-30.0,30.0,9.0,-9.0
