timestamp,source,book,sport,game_date,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total
2026-02-13T16:20:27.563010,sbd,multi_book_consensus,nhl,,NHL Hockey Kings,Golden Knights Prediction,7.0,85.0,91.0,93.0,94.0,99.0,70.0,30.0,40.0,60.0,30.0,70.0,,,3.0,30.0,False,True
